customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment
CUST_21105,272,2,120.97999999999999,1,5,4,10,At Risk
CUST_21106,32,1,79.51,5,3,3,11,Loyal Customer
CUST_21107,180,1,68.91,2,3,2,7,At Risk
CUST_21108,38,1,74.0,5,3,2,10,Loyal Customer
CUST_21109,125,1,59.71,4,3,1,8,Loyal Customer
CUST_21110,47,2,165.53,5,5,4,14,Champion
CUST_21111,211,1,49.82,2,3,1,6,At Risk
CUST_21112,125,1,68.05,4,3,2,9,Loyal Customer
CUST_21113,337,1,76.32,1,3,3,7,At Risk
CUST_21114,205,1,30.39,2,3,1,6,At Risk
CUST_21115,169,1,96.0,3,3,3,9,Loyal Customer
CUST_21116,47,1,83.66,5,3,3,11,Loyal Customer
CUST_21117,132,1,88.0,3,3,3,9,Loyal Customer
CUST_21118,124,1,47.23,4,3,1,8,Loyal Customer
CUST_21119,138,1,62.0,3,3,2,8,Loyal Customer
CUST_21120,294,1,42.86,1,3,1,5,At Risk
CUST_21121,11,2,119.21000000000001,5,5,4,14,Champion
CUST_21122,24,1,88.0,5,3,3,11,Loyal Customer
CUST_21123,126,1,8.7,4,3,1,8,Loyal Customer
CUST_21124,145,1,29.68,3,3,1,7,Loyal Customer
CUST_21125,238,1,75.31,2,3,3,8,At Risk
CUST_21126,247,1,73.27,2,3,2,7,At Risk
CUST_21127,75,1,292.44,5,3,5,13,Loyal Customer
CUST_21128,140,1,73.55,3,3,2,8,Loyal Customer
CUST_21129,47,2,417.62,5,5,5,15,Champion
CUST_21130,73,2,139.26999999999998,5,5,4,14,Champion
CUST_21131,194,3,188.98000000000002,2,5,5,12,At Risk
CUST_21132,74,1,29.54,5,3,1,9,Loyal Customer
CUST_21133,256,1,58.0,2,3,1,6,At Risk
CUST_21134,47,2,156.0,5,5,4,14,Champion
CUST_21135,67,1,129.75,5,3,4,12,Loyal Customer
CUST_21136,75,1,156.88,5,3,4,12,Loyal Customer
CUST_21137,300,1,72.08,1,3,2,6,At Risk
CUST_21138,140,1,74.63,3,3,3,9,Loyal Customer
CUST_21139,216,1,69.15,2,3,2,7,At Risk
CUST_21140,236,1,30.53,2,3,1,6,At Risk
CUST_21141,75,1,78.81,5,3,3,11,Loyal Customer
CUST_21142,222,4,442.13,2,5,5,12,At Risk
CUST_21143,140,1,47.0,3,3,1,7,Loyal Customer
CUST_21144,204,3,244.0,2,5,5,12,At Risk
CUST_21145,143,1,50.29,3,3,1,7,Loyal Customer
CUST_21146,130,2,185.22000000000003,3,5,5,13,Loyal Customer
CUST_21147,123,1,62.0,4,3,2,9,Loyal Customer
CUST_21148,98,1,62.06,4,3,2,9,Loyal Customer
CUST_21149,65,1,74.0,5,3,2,10,Loyal Customer
CUST_21150,47,3,331.43,5,5,5,15,Champion
CUST_21151,103,1,259.22,4,3,5,12,Loyal Customer
CUST_21152,74,4,352.0,5,5,5,15,Champion
CUST_21153,137,2,260.0,3,5,5,13,Loyal Customer
CUST_21154,24,1,25.42,5,3,1,9,Loyal Customer
CUST_21155,252,2,395.6,2,5,5,12,At Risk
CUST_21156,102,1,58.0,4,3,1,8,Loyal Customer
CUST_21157,319,1,64.8,1,3,2,6,At Risk
CUST_21158,202,1,86.0,2,3,3,8,At Risk
CUST_21159,83,1,74.0,4,3,2,9,Loyal Customer
CUST_21160,68,1,79.92,5,3,3,11,Loyal Customer
CUST_21161,188,1,61.2,2,3,2,7,At Risk
CUST_21162,8,1,74.0,5,3,2,10,Loyal Customer
CUST_21163,170,1,93.34,3,3,3,9,Loyal Customer
CUST_21164,75,4,734.42,5,5,5,15,Champion
CUST_21165,333,1,84.06,1,3,3,7,At Risk
CUST_21166,47,1,215.31,5,3,5,13,Loyal Customer
CUST_21167,38,1,98.0,5,3,3,11,Loyal Customer
CUST_21168,235,1,87.04,2,3,3,8,At Risk
CUST_21169,75,1,81.77,5,3,3,11,Loyal Customer
CUST_21170,111,2,243.52,4,5,5,14,Champion
CUST_21171,120,1,29.68,4,3,1,8,Loyal Customer
CUST_21172,128,1,62.0,3,3,2,8,Loyal Customer
CUST_21173,216,1,19.08,2,3,1,6,At Risk
CUST_21174,213,1,73.11,2,3,2,7,At Risk
CUST_21175,20,1,78.44,5,3,3,11,Loyal Customer
CUST_21176,231,2,55.0,2,5,1,8,At Risk
CUST_21177,311,1,68.0,1,3,2,6,At Risk
CUST_21178,263,1,63.0,1,3,2,6,At Risk
CUST_21179,47,3,386.32,5,5,5,15,Champion
CUST_21180,364,1,83.3,1,3,3,7,At Risk
CUST_21181,173,1,94.82,3,3,3,9,Loyal Customer
CUST_21182,192,1,74.63,2,3,3,8,At Risk
CUST_21183,140,1,52.0,3,3,1,7,Loyal Customer
CUST_21184,175,2,212.17000000000002,3,5,5,13,Loyal Customer
CUST_21185,297,1,92.86,1,3,3,7,At Risk
CUST_21186,354,2,61.46,1,5,2,8,At Risk
CUST_21187,236,1,28.0,2,3,1,6,At Risk
CUST_21188,47,4,479.36,5,5,5,15,Champion
CUST_21189,41,1,98.58,5,3,3,11,Loyal Customer
CUST_21190,75,5,463.42,5,5,5,15,Champion
CUST_21191,117,1,74.18,4,3,3,10,Loyal Customer
CUST_21192,343,1,69.82,1,3,2,6,At Risk
CUST_21193,13,1,117.46,5,3,4,12,Loyal Customer
CUST_21194,334,1,72.08,1,3,2,6,At Risk
CUST_21195,222,1,65.85,2,3,2,7,At Risk
CUST_21196,129,1,108.3,3,3,4,10,Loyal Customer
CUST_21197,365,1,68.0,1,3,2,6,At Risk
CUST_21198,15,2,60.34,5,5,1,11,Champion
CUST_21199,61,1,72.0,5,3,2,10,Loyal Customer
CUST_21200,135,1,80.0,3,3,3,9,Loyal Customer
CUST_21201,293,1,120.0,1,3,4,8,At Risk
CUST_21202,45,1,61.0,5,3,2,10,Loyal Customer
CUST_21203,142,1,56.35,3,3,1,7,Loyal Customer
CUST_21204,312,1,68.0,1,3,2,6,At Risk
CUST_21205,138,1,160.0,3,3,4,10,Loyal Customer
CUST_21206,134,1,66.81,3,3,2,8,Loyal Customer
CUST_21207,135,1,30.48,3,3,1,7,Loyal Customer
CUST_21208,58,1,103.0,5,3,3,11,Loyal Customer
CUST_21209,332,1,166.92,1,3,4,8,At Risk
CUST_21210,229,1,176.0,2,3,5,10,At Risk
CUST_21211,75,3,383.72,5,5,5,15,Champion
CUST_21212,75,1,79.37,5,3,3,11,Loyal Customer
CUST_21213,135,1,88.0,3,3,3,9,Loyal Customer
CUST_21214,313,1,128.0,1,3,4,8,At Risk
CUST_21215,240,1,55.98,2,3,1,6,At Risk
CUST_21216,198,1,72.42,2,3,2,7,At Risk
CUST_21217,299,1,96.58,1,3,3,7,At Risk
CUST_21218,196,1,68.0,2,3,2,7,At Risk
CUST_21219,104,1,74.0,4,3,2,9,Loyal Customer
CUST_21220,131,1,60.42,3,3,1,7,Loyal Customer
CUST_21221,121,1,125.19,4,3,4,11,Loyal Customer
CUST_21222,116,1,42.48,4,3,1,8,Loyal Customer
CUST_21223,31,1,81.22,5,3,3,11,Loyal Customer
CUST_21224,311,1,78.03,1,3,3,7,At Risk
CUST_21225,313,1,67.41,1,3,2,6,At Risk
CUST_21226,187,1,51.48,2,3,1,6,At Risk
CUST_21227,260,1,100.0,1,3,3,7,At Risk
CUST_21228,243,1,74.63,2,3,3,8,At Risk
CUST_21229,178,1,193.16,2,3,5,10,At Risk
CUST_21230,231,1,73.51,2,3,2,7,At Risk
CUST_21231,349,1,74.29,1,3,3,7,At Risk
CUST_21232,344,1,77.58,1,3,3,7,At Risk
CUST_21233,47,1,72.66,5,3,2,10,Loyal Customer
CUST_21234,261,1,29.96,1,3,1,5,At Risk
CUST_21235,102,1,248.04,4,3,5,12,Loyal Customer
CUST_21236,98,1,39.0,4,3,1,8,Loyal Customer
CUST_21237,103,1,30.0,4,3,1,8,Loyal Customer
CUST_21238,129,1,68.51,3,3,2,8,Loyal Customer
CUST_21239,253,1,80.88,2,3,3,8,At Risk
CUST_21240,45,1,148.0,5,3,4,12,Loyal Customer
CUST_21241,47,1,83.07,5,3,3,11,Loyal Customer
CUST_21242,138,2,240.53,3,5,5,13,Loyal Customer
CUST_21243,103,2,246.07999999999998,4,5,5,14,Champion
CUST_21244,103,1,81.41,4,3,3,10,Loyal Customer
CUST_21245,133,2,80.0,3,5,3,11,Loyal Customer
CUST_21246,153,2,310.0,3,5,5,13,Loyal Customer
CUST_21247,224,1,79.5,2,3,3,8,At Risk
CUST_21248,173,2,216.8,3,5,5,13,Loyal Customer
CUST_21249,329,1,34.0,1,3,1,5,At Risk
CUST_21250,334,1,150.0,1,3,4,8,At Risk
CUST_21251,146,1,47.19,3,3,1,7,Loyal Customer
CUST_21252,56,1,79.51,5,3,3,11,Loyal Customer
CUST_21253,124,1,52.2,4,3,1,8,Loyal Customer
CUST_21254,67,1,28.0,5,3,1,9,Loyal Customer
CUST_21255,331,1,32.0,1,3,1,5,At Risk
CUST_21256,297,1,153.3,1,3,4,8,At Risk
CUST_21257,200,1,46.86,2,3,1,6,At Risk
CUST_21258,179,1,50.32,2,3,1,6,At Risk
CUST_21259,138,2,332.78,3,5,5,13,Loyal Customer
CUST_21260,350,1,68.0,1,3,2,6,At Risk
CUST_21261,245,1,84.84,2,3,3,8,At Risk
CUST_21262,47,1,128.33,5,3,4,12,Loyal Customer
CUST_21263,321,1,72.59,1,3,2,6,At Risk
CUST_21264,299,2,77.55,1,5,3,9,At Risk
CUST_21265,250,1,69.15,2,3,2,7,At Risk
CUST_21266,213,1,74.63,2,3,3,8,At Risk
CUST_21267,46,1,73.14,5,3,2,10,Loyal Customer
CUST_21268,46,1,21.0,5,3,1,9,Loyal Customer
CUST_21269,237,1,28.0,2,3,1,6,At Risk
CUST_21270,318,1,73.95,1,3,2,6,At Risk
CUST_21271,138,1,48.0,3,3,1,7,Loyal Customer
CUST_21272,158,1,72.66,3,3,2,8,Loyal Customer
CUST_21273,47,1,129.28,5,3,4,12,Loyal Customer
CUST_21274,112,1,47.08,4,3,1,8,Loyal Customer
CUST_21275,47,1,75.28,5,3,3,11,Loyal Customer
CUST_21276,155,2,109.80000000000001,3,5,4,12,Loyal Customer
CUST_21277,236,1,35.36,2,3,1,6,At Risk
CUST_21278,332,1,73.27,1,3,2,6,At Risk
CUST_21279,329,1,72.0,1,3,2,6,At Risk
CUST_21280,42,1,71.26,5,3,2,10,Loyal Customer
CUST_21281,298,1,145.6,1,3,4,8,At Risk
CUST_21282,125,1,149.7,4,3,4,11,Loyal Customer
CUST_21283,230,1,69.15,2,3,2,7,At Risk
CUST_21284,272,1,100.61,1,3,3,7,At Risk
CUST_21285,145,1,72.08,3,3,2,8,Loyal Customer
CUST_21286,147,1,68.0,3,3,2,8,Loyal Customer
CUST_21287,326,1,56.0,1,3,1,5,At Risk
CUST_21288,125,1,78.84,4,3,3,10,Loyal Customer
CUST_21289,138,1,56.0,3,3,1,7,Loyal Customer
CUST_21290,47,2,138.0,5,5,4,14,Champion
CUST_21291,47,1,83.46,5,3,3,11,Loyal Customer
CUST_21292,126,1,8.62,4,3,1,8,Loyal Customer
CUST_21293,153,1,49.92,3,3,1,7,Loyal Customer
CUST_21294,206,1,41.54,2,3,1,6,At Risk
CUST_21295,182,1,67.12,2,3,2,7,At Risk
CUST_21296,74,5,213.46,5,5,5,15,Champion
CUST_21297,272,2,99.21,1,5,3,9,At Risk
CUST_21298,75,1,159.48,5,3,4,12,Loyal Customer
CUST_21299,75,2,221.02,5,5,5,15,Champion
CUST_21300,125,1,12.16,4,3,1,8,Loyal Customer
CUST_21301,161,1,66.1,3,3,2,8,Loyal Customer
CUST_21302,125,3,250.32999999999998,4,5,5,14,Champion
CUST_21303,124,1,47.2,4,3,1,8,Loyal Customer
CUST_21304,272,2,317.15,1,5,5,11,At Risk
CUST_21305,272,2,127.4,1,5,4,10,At Risk
CUST_21306,13,1,81.22,5,3,3,11,Loyal Customer
CUST_21307,140,1,49.49,3,3,1,7,Loyal Customer
CUST_21308,190,1,55.97,2,3,1,6,At Risk
CUST_21309,47,1,120.41,5,3,4,12,Loyal Customer
CUST_21310,49,1,75.04,5,3,3,11,Loyal Customer
CUST_21311,75,2,146.22,5,5,4,14,Champion
CUST_21312,144,1,73.27,3,3,2,8,Loyal Customer
CUST_21313,47,2,189.53,5,5,5,15,Champion
CUST_21314,75,2,305.22,5,5,5,15,Champion
CUST_21315,162,1,54.0,3,3,1,7,Loyal Customer
CUST_21316,113,1,44.0,4,3,1,8,Loyal Customer
CUST_21317,153,4,233.2,3,5,5,13,Loyal Customer
CUST_21318,229,1,134.85,2,3,4,9,At Risk
CUST_21319,122,1,116.6,4,3,4,11,Loyal Customer
CUST_21320,34,1,74.0,5,3,2,10,Loyal Customer
CUST_21321,299,1,47.6,1,3,1,5,At Risk
CUST_21322,140,1,128.4,3,3,4,10,Loyal Customer
CUST_21323,244,1,30.03,2,3,1,6,At Risk
CUST_21324,127,1,33.08,3,3,1,7,Loyal Customer
CUST_21325,11,3,216.0,5,5,5,15,Champion
CUST_21326,71,1,79.74,5,3,3,11,Loyal Customer
CUST_21327,230,1,24.79,2,3,1,6,At Risk
CUST_21328,133,1,58.0,3,3,1,7,Loyal Customer
CUST_21329,272,1,50.61,1,3,1,5,At Risk
CUST_21330,47,1,78.0,5,3,3,11,Loyal Customer
CUST_21331,187,1,107.02,2,3,4,9,At Risk
CUST_21332,137,2,227.26999999999998,3,5,5,13,Loyal Customer
CUST_21333,47,1,85.01,5,3,3,11,Loyal Customer
CUST_21334,299,2,200.33,1,5,5,11,At Risk
CUST_21335,53,4,707.6,5,5,5,15,Champion
CUST_21336,230,1,58.03,2,3,1,6,At Risk
CUST_21337,138,1,65.72,3,3,2,8,Loyal Customer
CUST_21338,222,1,76.83,2,3,3,8,At Risk
CUST_21339,136,1,45.58,3,3,1,7,Loyal Customer
CUST_21340,63,2,184.67000000000002,5,5,5,15,Champion
CUST_21341,75,1,74.0,5,3,2,10,Loyal Customer
CUST_21342,138,1,58.0,3,3,1,7,Loyal Customer
CUST_21343,215,1,48.29,2,3,1,6,At Risk
CUST_21344,219,1,68.0,2,3,2,7,At Risk
CUST_21345,299,2,276.88,1,5,5,11,At Risk
CUST_21346,45,2,128.22,5,5,4,14,Champion
CUST_21347,326,1,46.33,1,3,1,5,At Risk
CUST_21348,154,1,100.0,3,3,3,9,Loyal Customer
CUST_21349,75,1,74.0,5,3,2,10,Loyal Customer
CUST_21350,234,2,97.64,2,5,3,10,At Risk
CUST_21351,47,1,76.18,5,3,3,11,Loyal Customer
CUST_21352,189,1,67.0,2,3,2,7,At Risk
CUST_21353,250,1,201.4,2,3,5,10,At Risk
CUST_21354,333,1,107.75,1,3,4,8,At Risk
CUST_21355,221,1,73.27,2,3,2,7,At Risk
CUST_21356,292,1,72.08,1,3,2,6,At Risk
CUST_21357,256,3,155.64000000000001,2,5,4,11,At Risk
CUST_21358,153,2,240.0,3,5,5,13,Loyal Customer
CUST_21359,47,2,152.0,5,5,4,14,Champion
CUST_21360,103,3,220.48,4,5,5,14,Champion
CUST_21361,75,1,74.0,5,3,2,10,Loyal Customer
CUST_21362,91,2,83.2,4,5,3,12,Champion
CUST_21363,103,1,100.02,4,3,3,10,Loyal Customer
CUST_21364,103,1,74.0,4,3,2,9,Loyal Customer
CUST_21365,32,5,237.2,5,5,5,15,Champion
CUST_21366,53,1,29.68,5,3,1,9,Loyal Customer
CUST_21367,257,2,63.6,2,5,2,9,At Risk
CUST_21368,65,1,23.0,5,3,1,9,Loyal Customer
CUST_21369,281,2,218.79000000000002,1,5,5,11,At Risk
CUST_21370,238,2,91.35,2,5,3,10,At Risk
CUST_21371,215,2,196.88,2,5,5,12,At Risk
CUST_21372,242,1,32.0,2,3,1,6,At Risk
CUST_21373,103,1,79.93,4,3,3,10,Loyal Customer
CUST_21374,333,2,61.54,1,5,2,8,At Risk
CUST_21375,47,1,85.61,5,3,3,11,Loyal Customer
CUST_21376,230,1,43.0,2,3,1,6,At Risk
CUST_21377,253,1,44.0,2,3,1,6,At Risk
CUST_21378,330,1,20.0,1,3,1,5,At Risk
CUST_21379,157,1,98.0,3,3,3,9,Loyal Customer
CUST_21380,53,2,953.72,5,5,5,15,Champion
CUST_21381,297,1,72.0,1,3,2,6,At Risk
CUST_21382,75,2,135.2,5,5,4,14,Champion
CUST_21383,357,1,77.36,1,3,3,7,At Risk
CUST_21384,317,2,102.52,1,5,3,9,At Risk
CUST_21385,138,1,57.0,3,3,1,7,Loyal Customer
CUST_21386,47,1,83.46,5,3,3,11,Loyal Customer
CUST_21387,98,1,44.0,4,3,1,8,Loyal Customer
CUST_21388,120,1,194.74,4,3,5,12,Loyal Customer
CUST_21389,103,1,79.74,4,3,3,10,Loyal Customer
CUST_21390,127,1,45.0,3,3,1,7,Loyal Customer
CUST_21391,254,1,64.74,2,3,2,7,At Risk
CUST_21392,241,1,182.0,2,3,5,10,At Risk
CUST_21393,68,11,2241.14,5,5,5,15,Champion
CUST_21394,180,1,201.12,2,3,5,10,At Risk
CUST_21395,333,1,68.04,1,3,2,6,At Risk
CUST_21396,125,1,96.58,4,3,3,10,Loyal Customer
CUST_21397,135,4,258.58,3,5,5,13,Loyal Customer
CUST_21398,74,2,285.5,5,5,5,15,Champion
CUST_21399,68,2,105.27000000000001,5,5,4,14,Champion
CUST_21400,128,2,136.0,3,5,4,12,Loyal Customer
CUST_21401,52,3,171.20999999999998,5,5,5,15,Champion
CUST_21402,302,1,30.32,1,3,1,5,At Risk
CUST_21403,255,1,73.61,2,3,2,7,At Risk
CUST_21404,294,2,60.48,1,5,1,7,At Risk
CUST_21405,288,1,60.0,1,3,1,5,At Risk
CUST_21406,75,1,78.44,5,3,3,11,Loyal Customer
CUST_21407,141,1,34.32,3,3,1,7,Loyal Customer
CUST_21408,130,1,62.0,3,3,2,8,Loyal Customer
CUST_21409,75,1,80.48,5,3,3,11,Loyal Customer
CUST_21410,41,3,346.06,5,5,5,15,Champion
CUST_21411,130,1,17.0,3,3,1,7,Loyal Customer
CUST_21412,118,1,56.24,4,3,1,8,Loyal Customer
CUST_21413,138,1,84.35,3,3,3,9,Loyal Customer
CUST_21414,165,1,95.62,3,3,3,9,Loyal Customer
CUST_21415,299,1,111.98,1,3,4,8,At Risk
CUST_21416,75,1,159.12,5,3,4,12,Loyal Customer
CUST_21417,138,1,110.0,3,3,4,10,Loyal Customer
CUST_21418,56,1,81.22,5,3,3,11,Loyal Customer
CUST_21419,268,1,28.0,1,3,1,5,At Risk
CUST_21420,6,1,136.1,5,3,4,12,Loyal Customer
CUST_21421,56,1,148.0,5,3,4,12,Loyal Customer
CUST_21422,75,2,148.0,5,5,4,14,Champion
CUST_21423,234,1,28.0,2,3,1,6,At Risk
CUST_21424,56,1,108.37,5,3,4,12,Loyal Customer
CUST_21425,103,3,332.0,4,5,5,14,Champion
CUST_21426,117,2,338.0,4,5,5,14,Champion
CUST_21427,163,1,63.0,3,3,2,8,Loyal Customer
CUST_21428,58,1,66.6,5,3,2,10,Loyal Customer
CUST_21429,218,1,97.2,2,3,3,8,At Risk
CUST_21430,227,1,68.0,2,3,2,7,At Risk
CUST_21431,173,2,317.37,3,5,5,13,Loyal Customer
CUST_21432,173,1,93.28,3,3,3,9,Loyal Customer
CUST_21433,38,1,74.0,5,3,2,10,Loyal Customer
CUST_21434,103,9,1407.88,4,5,5,14,Champion
CUST_21435,271,1,29.96,1,3,1,5,At Risk
CUST_21436,47,1,74.0,5,3,2,10,Loyal Customer
CUST_21437,299,1,50.7,1,3,1,5,At Risk
CUST_21438,63,1,75.73,5,3,3,11,Loyal Customer
CUST_21439,167,1,121.24,3,3,4,10,Loyal Customer
CUST_21440,109,1,83.0,4,3,3,10,Loyal Customer
CUST_21441,147,3,214.43,3,5,5,13,Loyal Customer
CUST_21442,233,1,75.6,2,3,3,8,At Risk
CUST_21443,219,1,270.0,2,3,5,10,At Risk
CUST_21444,124,1,88.0,4,3,3,10,Loyal Customer
CUST_21445,298,1,21.38,1,3,1,5,At Risk
CUST_21446,25,2,137.38,5,5,4,14,Champion
CUST_21447,134,1,8.56,3,3,1,7,Loyal Customer
CUST_21448,297,1,104.5,1,3,4,8,At Risk
CUST_21449,138,1,126.56,3,3,4,10,Loyal Customer
CUST_21450,75,1,148.0,5,3,4,12,Loyal Customer
CUST_21451,157,1,68.0,3,3,2,8,Loyal Customer
CUST_21452,135,1,67.4,3,3,2,8,Loyal Customer
CUST_21453,326,2,365.26,1,5,5,11,At Risk
CUST_21454,320,3,394.83,1,5,5,11,At Risk
CUST_21455,122,1,46.86,4,3,1,8,Loyal Customer
CUST_21456,106,1,152.84,4,3,4,11,Loyal Customer
CUST_21457,144,1,52.0,3,3,1,7,Loyal Customer
CUST_21458,118,1,74.0,4,3,2,9,Loyal Customer
CUST_21459,355,1,282.48,1,3,5,9,At Risk
CUST_21460,105,1,61.77,4,3,2,9,Loyal Customer
CUST_21461,141,1,74.94,3,3,3,9,Loyal Customer
CUST_21462,145,1,229.66,3,3,5,11,Loyal Customer
CUST_21463,115,1,108.29,4,3,4,11,Loyal Customer
CUST_21464,233,1,74.63,2,3,3,8,At Risk
CUST_21465,184,1,84.8,2,3,3,8,At Risk
CUST_21466,122,1,176.25,4,3,5,12,Loyal Customer
CUST_21467,154,1,28.0,3,3,1,7,Loyal Customer
CUST_21468,267,1,64.87,1,3,2,6,At Risk
CUST_21469,260,1,128.0,1,3,4,8,At Risk
CUST_21470,111,1,28.0,4,3,1,8,Loyal Customer
CUST_21471,232,1,164.0,2,3,4,9,At Risk
CUST_21472,122,1,18.66,4,3,1,8,Loyal Customer
CUST_21473,252,1,72.08,2,3,2,7,At Risk
CUST_21474,215,1,117.0,2,3,4,9,At Risk
CUST_21475,75,1,79.18,5,3,3,11,Loyal Customer
CUST_21476,173,1,5.44,3,3,1,7,Loyal Customer
CUST_21477,103,5,521.37,4,5,5,14,Champion
CUST_21478,176,1,100.21,3,3,3,9,Loyal Customer
CUST_21479,180,1,35.12,2,3,1,6,At Risk
CUST_21480,120,1,78.0,4,3,3,10,Loyal Customer
CUST_21481,207,1,65.18,2,3,2,7,At Risk
CUST_21482,89,3,233.26000000000002,4,5,5,14,Champion
CUST_21483,127,1,54.0,3,3,1,7,Loyal Customer
CUST_21484,57,1,58.0,5,3,1,9,Loyal Customer
CUST_21485,107,1,74.0,4,3,2,9,Loyal Customer
CUST_21486,240,1,72.51,2,3,2,7,At Risk
CUST_21487,130,1,50.88,3,3,1,7,Loyal Customer
CUST_21488,220,1,120.23,2,3,4,9,At Risk
CUST_21489,57,2,138.95,5,5,4,14,Champion
CUST_21490,221,2,199.64,2,5,5,12,At Risk
CUST_21491,75,1,74.0,5,3,2,10,Loyal Customer
CUST_21492,257,1,231.64,2,3,5,10,At Risk
CUST_21493,145,1,97.59,3,3,3,9,Loyal Customer
CUST_21494,75,1,74.0,5,3,2,10,Loyal Customer
CUST_21495,47,2,152.0,5,5,4,14,Champion
CUST_21496,257,1,56.0,2,3,1,6,At Risk
CUST_21497,140,1,74.44,3,3,3,9,Loyal Customer
CUST_21498,268,1,191.4,1,3,5,9,At Risk
CUST_21499,147,1,68.0,3,3,2,8,Loyal Customer
CUST_21500,200,1,162.43,2,3,4,9,At Risk
CUST_21501,159,1,199.75,3,3,5,11,Loyal Customer
CUST_21502,265,1,73.95,1,3,2,6,At Risk
CUST_21503,251,1,72.08,2,3,2,7,At Risk
CUST_21504,264,1,58.0,1,3,1,5,At Risk
CUST_21505,240,1,68.48,2,3,2,7,At Risk
CUST_21506,142,2,190.8,3,5,5,13,Loyal Customer
CUST_21507,158,1,68.0,3,3,2,8,Loyal Customer
CUST_21508,14,1,88.0,5,3,3,11,Loyal Customer
CUST_21509,296,1,23.0,1,3,1,5,At Risk
CUST_21510,115,1,36.04,4,3,1,8,Loyal Customer
CUST_21511,250,1,88.1,2,3,3,8,At Risk
CUST_21512,73,1,98.0,5,3,3,11,Loyal Customer
CUST_21513,77,1,47.08,4,3,1,8,Loyal Customer
CUST_21514,82,1,58.0,4,3,1,8,Loyal Customer
CUST_21515,345,1,68.0,1,3,2,6,At Risk
CUST_21516,78,1,75.38,4,3,3,10,Loyal Customer
CUST_21517,102,1,74.0,4,3,2,9,Loyal Customer
CUST_21518,226,1,94.5,2,3,3,8,At Risk
CUST_21519,20,3,216.0,5,5,5,15,Champion
CUST_21520,103,2,148.0,4,5,4,13,Champion
CUST_21521,320,1,192.0,1,3,5,9,At Risk
CUST_21522,279,2,131.0,1,5,4,10,At Risk
CUST_21523,60,1,74.0,5,3,2,10,Loyal Customer
CUST_21524,316,1,252.28,1,3,5,9,At Risk
CUST_21525,257,1,44.0,2,3,1,6,At Risk
CUST_21526,283,1,72.93,1,3,2,6,At Risk
CUST_21527,126,1,45.58,4,3,1,8,Loyal Customer
CUST_21528,308,1,28.0,1,3,1,5,At Risk
CUST_21529,105,1,47.08,4,3,1,8,Loyal Customer
CUST_21530,122,1,41.75,4,3,1,8,Loyal Customer
CUST_21531,125,1,50.88,4,3,1,8,Loyal Customer
CUST_21532,334,1,144.0,1,3,4,8,At Risk
CUST_21533,138,2,398.39,3,5,5,13,Loyal Customer
CUST_21534,75,1,73.83,5,3,2,10,Loyal Customer
CUST_21535,208,2,144.37,2,5,4,11,At Risk
CUST_21536,299,1,101.78,1,3,3,7,At Risk
CUST_21537,203,1,136.0,2,3,4,9,At Risk
CUST_21538,47,3,178.93,5,5,5,15,Champion
CUST_21539,319,1,58.96,1,3,1,5,At Risk
CUST_21540,78,3,240.94,4,5,5,14,Champion
CUST_21541,138,1,8.78,3,3,1,7,Loyal Customer
CUST_21542,47,2,150.51999999999998,5,5,4,14,Champion
CUST_21543,147,1,68.0,3,3,2,8,Loyal Customer
CUST_21544,133,2,53.64,3,5,1,9,Loyal Customer
CUST_21545,47,1,125.72,5,3,4,12,Loyal Customer
CUST_21546,257,4,377.54,2,5,5,12,At Risk
CUST_21547,119,1,164.3,4,3,4,11,Loyal Customer
CUST_21548,212,1,68.0,2,3,2,7,At Risk
CUST_21549,46,2,605.6,5,5,5,15,Champion
CUST_21550,186,1,68.0,2,3,2,7,At Risk
CUST_21551,318,1,196.11,1,3,5,9,At Risk
CUST_21552,47,1,78.0,5,3,3,11,Loyal Customer
CUST_21553,234,1,29.96,2,3,1,6,At Risk
CUST_21554,244,1,24.61,2,3,1,6,At Risk
CUST_21555,45,1,154.1,5,3,4,12,Loyal Customer
CUST_21556,292,1,194.04,1,3,5,9,At Risk
CUST_21557,159,1,21.8,3,3,1,7,Loyal Customer
CUST_21558,61,1,74.01,5,3,3,11,Loyal Customer
CUST_21559,127,1,72.0,3,3,2,8,Loyal Customer
CUST_21560,307,1,68.0,1,3,2,6,At Risk
CUST_21561,47,1,78.0,5,3,3,11,Loyal Customer
CUST_21562,126,1,106.0,4,3,4,11,Loyal Customer
CUST_21563,137,2,133.13,3,5,4,12,Loyal Customer
CUST_21564,247,1,29.96,2,3,1,6,At Risk
CUST_21565,319,1,181.83,1,3,5,9,At Risk
CUST_21566,15,1,28.0,5,3,1,9,Loyal Customer
CUST_21567,4,1,74.0,5,3,2,10,Loyal Customer
CUST_21568,74,2,98.9,5,5,3,13,Champion
CUST_21569,47,3,184.14000000000001,5,5,5,15,Champion
CUST_21570,261,1,156.4,1,3,4,8,At Risk
CUST_21571,14,1,79.74,5,3,3,11,Loyal Customer
CUST_21572,70,1,127.87,5,3,4,12,Loyal Customer
CUST_21573,75,1,74.0,5,3,2,10,Loyal Customer
CUST_21574,243,1,121.8,2,3,4,9,At Risk
CUST_21575,142,1,68.0,3,3,2,8,Loyal Customer
CUST_21576,13,1,78.44,5,3,3,11,Loyal Customer
CUST_21577,195,1,219.09,2,3,5,10,At Risk
